symbol,datetime,close,obi,open,high,low
AAPL,2026-02-07 10:21:00,100.02725789160587,-0.15425473801322953,100.03492964795936,100.0367517788614,100.01806079075612
AAPL,2026-02-07 10:22:00,100.18660931844352,-0.5802821589193519,100.16058071589627,100.22903692404297,100.12179032567201
AAPL,2026-02-07 10:23:00,100.24820696276981,-0.030914665741909715,100.2802047218041,100.2939879112522,100.20329341144418
AAPL,2026-02-07 10:24:00,100.05336559178946,0.014759228989702666,100.05674107969966,100.07779791453423,100.03815434488864
AAPL,2026-02-07 10:25:00,99.95843398129558,0.36565625114383105,99.98365528185303,99.99301187493992,99.91077214257747
AAPL,2026-02-07 10:26:00,99.94199572200455,0.36330089507178936,99.98384253510238,99.99073340980895,99.9332288210156
AAPL,2026-02-07 10:27:00,99.96125987908131,-0.6469672812009435,99.9282615207784,99.99853608013034,99.9017199363903
AAPL,2026-02-07 10:28:00,99.79260078482697,-0.6067774547605944,99.8142851291787,99.82219867611975,99.74796999154661
AAPL,2026-02-07 10:29:00,99.89985408148071,0.4394428298283371,99.85763364938052,99.94527643911493,99.84510626897321
AAPL,2026-02-07 10:30:00,100.12787993548682,0.7078412672296416,100.15431104646458,100.19119756211887,100.11546050628797
AAPL,2026-02-07 10:31:00,100.12797699358718,-0.21090094132893014,100.11724514632097,100.16255470948576,100.08118797693054
AAPL,2026-02-07 10:32:00,99.98054889413925,0.23779862322435064,100.02527836703582,100.04439337714813,99.97142611387802
AAPL,2026-02-07 10:33:00,99.93400699475293,0.14437383727501996,99.97929647946448,99.99860542461806,99.88436450229852
AAPL,2026-02-07 10:34:00,100.1235547477948,0.1961813685577746,100.16070273633716,100.18361874901979,100.11488387250343
AAPL,2026-02-07 10:35:00,100.11571939794928,0.4809313079172688,100.08685674680022,100.13190017766213,100.05786882278805
AAPL,2026-02-07 10:36:00,100.06275246042216,0.2799268935975953,100.03046453675023,100.07124796019288,100.01883504157232
AAPL,2026-02-07 10:37:00,100.20387404661372,-0.3611016256018861,100.1554203949715,100.23230716658048,100.11145359973175
AAPL,2026-02-07 10:38:00,100.33993898838548,0.11844797779816292,100.30973756160263,100.38854411249507,100.28820178983307
AAPL,2026-02-07 10:39:00,100.5121459450415,-0.38984059586452857,100.46534379343797,100.53026721514394,100.43751289867612
AAPL,2026-02-07 10:40:00,100.65428804102139,0.3570689248502463,100.64974499311747,100.68318896560223,100.61599364457761
AAPL,2026-02-07 10:41:00,100.87275324184658,0.6310632375628947,100.8504338938803,100.91269839887264,100.84752683621196
AAPL,2026-02-07 10:42:00,100.85224057357198,-0.30978343630459615,100.820858536428,100.88337688348066,100.8195994472109
AAPL,2026-02-07 10:43:00,100.98660721756391,0.3578013264047817,100.97366407002106,100.9943393313325,100.96458760459836
AAPL,2026-02-07 10:44:00,101.09380796254116,0.41903626583526493,101.07207997164707,101.10846743627584,101.06713562739442
AAPL,2026-02-07 10:45:00,101.1605626050357,0.7285620442740534,101.14351751879153,101.20700410274482,101.1248277738919
AAPL,2026-02-07 10:46:00,101.22031185438004,0.2854620797898552,101.21707487568099,101.26071646929006,101.1717380733189
AAPL,2026-02-07 10:47:00,101.11428835998157,-0.3950743392406697,101.12455813284573,101.13583294391374,101.07735602080132
AAPL,2026-02-07 10:48:00,101.0966367796501,0.3505502358610767,101.07115661084083,101.13123136006321,101.049708181404
AAPL,2026-02-07 10:49:00,101.09102345020257,-0.12661736792335435,101.09853926106298,101.14061122168836,101.06396104928699
AAPL,2026-02-07 10:50:00,101.17373155490152,-0.11548062030245142,101.17135363316332,101.19035189886618,101.1581506063032
AAPL,2026-02-07 10:51:00,101.15963833630124,-0.004715115361936997,101.17784693232389,101.21570995671493,101.12647472228547
AAPL,2026-02-07 10:52:00,100.98325458789799,0.09460926883134668,101.0087638054002,101.01931619454713,100.95461422602966
AAPL,2026-02-07 10:53:00,101.00284682772148,-0.04909898419961365,101.02472062884368,101.06960164516495,100.99802611518945
AAPL,2026-02-07 10:54:00,100.91225105882079,0.6541661036977606,100.90981917766734,100.94019912252664,100.86113708757833
AAPL,2026-02-07 10:55:00,100.87775167511411,0.24063362255325813,100.91970966008327,100.95693838763795,100.85341926355584
AAPL,2026-02-07 10:56:00,100.93448334448225,-0.05638871631491097,100.91079655152164,100.94482910612042,100.8898826840865
AAPL,2026-02-07 10:57:00,100.87567697535823,-0.30935522055301823,100.83436090322907,100.91495793280026,100.80572457132783
AAPL,2026-02-07 10:58:00,100.85060334820218,-0.012299051448113676,100.8611645709154,100.88783425630619,100.81444328995808
AAPL,2026-02-07 10:59:00,100.8478433592284,-0.10634549620844336,100.81901932968238,100.87214097641657,100.81849284814342
AAPL,2026-02-07 11:00:00,100.88584105758801,-0.2650473305868109,100.8388839809823,100.9172007762903,100.83464491298601
AAPL,2026-02-07 11:01:00,100.98109501191794,0.3363089307354786,100.96580309569413,100.98889579284722,100.94365432795438
AAPL,2026-02-07 11:02:00,100.9653779507298,0.5717610458126153,100.94061082723978,100.96940107431014,100.89784498494699
AAPL,2026-02-07 11:03:00,101.00542396865276,-0.06007371971381448,100.97288779571105,101.02937149947876,100.95671008545736
AAPL,2026-02-07 11:04:00,100.93462343861283,-0.29669889062936583,100.91124245487067,100.96738823405798,100.86937583566886
AAPL,2026-02-07 11:05:00,100.90333731169103,0.22536195744885434,100.91546382284142,100.92585964029857,100.85397417850942
AAPL,2026-02-07 11:06:00,100.744167635761,-0.007288380386322547,100.72281835572319,100.78060368678017,100.71610640478067
AAPL,2026-02-07 11:07:00,100.76685542042117,-0.4721606211148555,100.76027908697532,100.77294590705431,100.7316257603065
AAPL,2026-02-07 11:08:00,100.96782338771528,0.5990557430748731,100.99358577584411,101.00032017090233,100.91989825996023
AAPL,2026-02-07 11:09:00,100.96639085008732,0.8507412014541287,100.99626806093376,101.03450361678337,100.95025978822473
AAPL,2026-02-07 11:10:00,100.98929733095423,0.2907481057205137,101.01492211861115,101.02590997155889,100.95474187439491
AAPL,2026-02-07 11:11:00,101.03750972572864,0.39180303848502196,101.0640113079087,101.09548815184426,101.01242777469417
AAPL,2026-02-07 11:12:00,101.03477211378132,0.3511979072173017,101.07390584116828,101.11399198178076,101.00976945605055
AAPL,2026-02-07 11:13:00,100.94212019179541,0.6884323025897228,100.91202556529029,100.94787832797658,100.87911365962364
AAPL,2026-02-07 11:14:00,100.73448004746218,-0.18717802202996037,100.74772892640917,100.75663891809025,100.70972792662485
AAPL,2026-02-07 11:15:00,100.69500150562634,0.05313599187267479,100.732094944257,100.73560463366054,100.65627218925513
AAPL,2026-02-07 11:16:00,100.67241154410733,-0.2656752834180181,100.68983617640465,100.7102912109853,100.66980274805108
AAPL,2026-02-07 11:17:00,100.6722450918879,-0.05705544848430375,100.65282126730139,100.6919370020944,100.64865694244672
AAPL,2026-02-07 11:18:00,100.70446284256575,-0.19217171155680118,100.70843361738831,100.75823630403241,100.66822845806051
AAPL,2026-02-07 11:19:00,100.59962500771407,-0.5590560377557617,100.62329388740484,100.66588592383874,100.56584484051436
AAPL,2026-02-07 11:20:00,100.53654360254964,-0.27401729991843743,100.55945024647497,100.57266346812236,100.49134004120722
AAPL,2026-02-07 11:21:00,100.61687466938899,-0.14094922840990987,100.61200425246098,100.62922923666338,100.5660582782085
AAPL,2026-02-07 11:22:00,100.67717455511129,0.6028787012732297,100.6542895383792,100.71519918262005,100.62231169849768
AAPL,2026-02-07 11:23:00,100.78565063801568,-0.18029627904859125,100.77088442720635,100.81687563952597,100.75427948220072
AAPL,2026-02-07 11:24:00,100.91750796522614,0.06715702176586771,100.94908251956474,100.9599148656586,100.89265271748083
AAPL,2026-02-07 11:25:00,100.99139549316541,0.1902700471320341,101.03684763486142,101.05593368478903,100.94585498033045
AAPL,2026-02-07 11:26:00,101.00903135033647,0.6623660574484463,100.99729554649336,101.0347367774769,100.97478277914504
AAPL,2026-02-07 11:27:00,101.28381586566353,0.6716572264454457,101.32376921153977,101.36994470644198,101.23792426761814
AAPL,2026-02-07 11:28:00,101.34687206008137,0.18129089900526352,101.30615655060039,101.39348887586723,101.29682542074441
AAPL,2026-02-07 11:29:00,101.23883645260459,0.19579858264796082,101.24494024009282,101.26210232411181,101.21764318585544
AAPL,2026-02-07 11:30:00,101.24480154332933,-0.3426098645931185,101.19983437792884,101.24548576999284,101.16388384492434
AAPL,2026-02-07 11:31:00,101.16326036086616,0.3700715686671555,101.17066336365481,101.17882796433922,101.12598775259956
AAPL,2026-02-07 11:32:00,101.39805259193123,-0.06647516626171293,101.3536953169596,101.44737568571456,101.35178683080613
AAPL,2026-02-07 11:33:00,101.45088497060675,-0.30219581601667495,101.441205598983,101.49288699276819,101.41306394597898
AAPL,2026-02-07 11:34:00,101.46100716243637,-0.01805486814288259,101.48440291849627,101.52540081356773,101.41596871973357
AAPL,2026-02-07 11:35:00,101.60776380409752,0.07759491800389678,101.59941019848154,101.64926329902775,101.58287452877268
AAPL,2026-02-07 11:36:00,101.6080127582644,0.5899646430735362,101.63749335034684,101.66228768978277,101.59969095180637
AAPL,2026-02-07 11:37:00,101.69614954996963,0.019879193753439772,101.6629230765283,101.72612356729643,101.65756934097352
AAPL,2026-02-07 11:38:00,101.68148477502284,0.4843193356581077,101.72688397166479,101.73492822925304,101.64900221479529
AAPL,2026-02-07 11:39:00,101.72174315956451,0.0583177632603654,101.73587195973036,101.7709110982822,101.69881784344378
AAPL,2026-02-07 11:40:00,102.0269081619553,0.049365031478417254,101.98030325234987,102.06363807198834,101.97040909785768
AAPL,2026-02-07 11:41:00,102.08408451065637,0.1030973684560425,102.12937199706322,102.15850431716152,102.06803022477062
AAPL,2026-02-07 11:42:00,102.1677086850233,-0.4841595124014618,102.13289436971661,102.18506334139916,102.12768574421847
AAPL,2026-02-07 11:43:00,102.02494219047475,0.8434827123561078,101.98123923462921,102.0733557826961,101.94186784741555
AAPL,2026-02-07 11:44:00,102.08625743867395,-0.23784323962023715,102.08227740289112,102.09504188451524,102.07499073225162
AAPL,2026-02-07 11:45:00,102.16261691771838,-0.2872083301328399,102.1974769378889,102.20939034939568,102.1305669336106
AAPL,2026-02-07 11:46:00,102.25650567242207,0.6093600173899159,102.22797407754751,102.30313664537793,102.21514423633687
AAPL,2026-02-07 11:47:00,102.1962748528365,-0.8662068955107097,102.15124580085855,102.2316616439557,102.11938422571163
AAPL,2026-02-07 11:48:00,102.19381477475194,-0.3197634692929561,102.21103358760296,102.21351439385845,102.16018117871704
AAPL,2026-02-07 11:49:00,102.03576466278592,0.012808491507121718,102.03355191208495,102.04840968540937,102.03153269688048
AAPL,2026-02-07 11:50:00,102.10283666238668,0.2425787920992733,102.13850566288211,102.17647343082999,102.06328713031267
AAPL,2026-02-07 11:51:00,102.10205432649663,-0.95384081786561,102.115549763204,102.15147906276758,102.06680627538061
AAPL,2026-02-07 11:52:00,102.07128893517941,-0.6918577712769937,102.06132072721688,102.09608387687565,102.06030167986921
AAPL,2026-02-07 11:53:00,102.10962085667562,0.1402838575006065,102.07327188022558,102.11876900869095,102.03220102154545
AAPL,2026-02-07 11:54:00,102.17605110168762,-0.5679880378350316,102.21410209020846,102.25029482571077,102.13354061783419
AAPL,2026-02-07 11:55:00,102.21781163178841,-0.217929968741668,102.2220000765225,102.25329224941338,102.18812041177613
AAPL,2026-02-07 11:56:00,102.24459765725824,-1.0,102.26985260700047,102.28491034818151,102.21254740224637
AAPL,2026-02-07 11:57:00,102.24381568298632,-0.1155765701915265,102.22161216026565,102.24835882304129,102.18468756302761
AAPL,2026-02-07 11:58:00,102.25666369235515,-0.22139447591905062,102.27376026930942,102.32331715057023,102.25094915957455
AAPL,2026-02-07 11:59:00,102.27877771601611,0.2089406929645203,102.25117197113681,102.28833618856191,102.23857913765875
AAPL,2026-02-07 12:00:00,102.24042902127346,0.05970550785912426,102.25947707488875,102.28200842003412,102.19357737869754
AAPL,2026-02-07 12:01:00,102.12806954592787,-0.47745046712511363,102.11145294192869,102.1769633909948,102.06661814045118
AAPL,2026-02-07 12:02:00,102.08661987257524,0.4022446290491596,102.07447494369578,102.11793479779718,102.03379814569823
AAPL,2026-02-07 12:03:00,102.19360695912236,0.9797878531721465,102.19963181716632,102.24615620043151,102.14531769243365
AAPL,2026-02-07 12:04:00,102.0839726984124,-0.03180113842718664,102.06713313510049,102.10705886545327,102.03715184626083
AAPL,2026-02-07 12:05:00,102.04673715139033,0.8273124355014299,102.09014144361011,102.11109138282728,102.00969239647586
AAPL,2026-02-07 12:06:00,101.95147900927375,-0.010973326521151986,101.96660303041031,102.00774884848454,101.91113617127338
AAPL,2026-02-07 12:07:00,102.13401738249472,0.23763621272456872,102.12429407108999,102.1763435873753,102.11574578236281
AAPL,2026-02-07 12:08:00,102.22789257586362,0.2595219766160654,102.26973888733615,102.27604611673813,102.18973200457127
AAPL,2026-02-07 12:09:00,102.23300207282422,-0.6328717049648012,102.19905401854874,102.25288490665912,102.19749827888221
AAPL,2026-02-07 12:10:00,102.46352504024362,0.6534294457669096,102.42900292296927,102.50717183017147,102.40468117098156
AAPL,2026-02-07 12:11:00,102.46863146086534,0.6041102578746838,102.51146346885305,102.53212357879076,102.4642109706347
AAPL,2026-02-07 12:12:00,102.50925914780406,1.0,102.48009243975983,102.51088315510098,102.44446766759825
AAPL,2026-02-07 12:13:00,102.64390749992403,-0.5352046889140257,102.59987342867909,102.66893113695627,102.55612267396995
AAPL,2026-02-07 12:14:00,102.60560305712876,-0.5912422095503219,102.59337840378454,102.65418697753262,102.57693784639108
AAPL,2026-02-07 12:15:00,102.62390506575903,-0.21777167492541372,102.61467474237884,102.6309963285088,102.61157149688003
AAPL,2026-02-07 12:16:00,102.71395434254126,-0.6281401889830747,102.74855824446034,102.79814749020134,102.67383638893533
AAPL,2026-02-07 12:17:00,102.54138327500205,-0.5050941684942359,102.50539508821623,102.55556274876605,102.4807472804299
AAPL,2026-02-07 12:18:00,102.7677062398596,0.06559943503933209,102.78467046472383,102.80816244761918,102.75246232811882
AAPL,2026-02-07 12:19:00,102.74890213485756,0.1302137865870438,102.7816678495493,102.8008663520526,102.73418195275443
AAPL,2026-02-07 12:20:00,102.63162978891533,-0.23583473249951098,102.65397352150578,102.65403726618636,102.59726349388347
AAPL,2026-02-07 12:21:00,102.59722644242527,0.29397522123362213,102.61371307080803,102.65694807038132,102.55699881032272
AAPL,2026-02-07 12:22:00,102.60043658274886,-0.29884620112861665,102.6393252082858,102.66187198355387,102.55522764064276
AAPL,2026-02-07 12:23:00,102.57404764019485,-0.49969138679103997,102.5808862938708,102.61794288655933,102.55971302076935
AAPL,2026-02-07 12:24:00,102.48064619894467,-0.5131634930951082,102.47189782782522,102.5147695494016,102.45003300240643
AAPL,2026-02-07 12:25:00,102.48136492062605,-0.016323368928915987,102.49151759369981,102.50470034096404,102.46918950924592
AAPL,2026-02-07 12:26:00,102.32367604204036,-0.16011881125606797,102.30487672150755,102.36997653668804,102.29665725825092
AAPL,2026-02-07 12:27:00,102.24897598629494,-0.11265859434745613,102.29720960516111,102.31917729564995,102.20003655413466
AAPL,2026-02-07 12:28:00,102.0570800796727,0.5905007838598862,102.03897808716722,102.0624567787587,101.99198308667862
AAPL,2026-02-07 12:29:00,102.00890873761423,0.13929166356216238,102.00143231777487,102.04889009566966,101.9606391314929
AAPL,2026-02-07 12:30:00,102.03232288839061,-0.4326472774455695,102.03646947756877,102.04496341671425,102.00561700463774
AAPL,2026-02-07 12:31:00,101.98423146019255,-0.575765241309037,102.03061366343688,102.04686892393364,101.97251444506696
AAPL,2026-02-07 12:32:00,102.00802874085511,-0.10322066967052207,101.97069495915896,102.04970843481571,101.92726500593595
AAPL,2026-02-07 12:33:00,102.06743832276356,-0.2616049747245028,102.03621189845698,102.11616866062472,102.01111966254334
AAPL,2026-02-07 12:34:00,102.14549703746164,0.3094869429754205,102.13636217167581,102.18212383624866,102.12750714137718
AAPL,2026-02-07 12:35:00,102.08632602496324,-0.05806165925903254,102.11931647385103,102.12908144163258,102.03653756957443
AAPL,2026-02-07 12:36:00,102.16555458137368,0.1878964002978837,102.11751002048574,102.17617896339632,102.11229917076213
AAPL,2026-02-07 12:37:00,102.26569793300638,0.5147264372971232,102.217320267974,102.30114424547203,102.19340735468411
AAPL,2026-02-07 12:38:00,102.18492844611741,-0.7168820896226736,102.17220194006293,102.19494690096764,102.12498712535358
AAPL,2026-02-07 12:39:00,102.24753972621569,-0.03266671929486258,102.29438538307694,102.30042575726097,102.24576887624288
AAPL,2026-02-07 12:40:00,102.23907747055063,0.09586108688524946,102.25248063968519,102.26175470213522,102.23536734476306
AAPL,2026-02-07 12:41:00,102.21186508131191,0.8508164225352453,102.21464998211741,102.24899117581148,102.18612518980675
AAPL,2026-02-07 12:42:00,102.35463039226909,0.033217256168081286,102.36682136309794,102.40577348522876,102.34269907435458
AAPL,2026-02-07 12:43:00,102.33233003345258,0.5357690793051973,102.33860986124036,102.35068379384022,102.3245737224603
AAPL,2026-02-07 12:44:00,102.09787564066139,-0.1883456261962655,102.06302339701828,102.13875864506335,102.01454974667685
AAPL,2026-02-07 12:45:00,102.15025785357287,0.3745322671961122,102.1506823973158,102.18866638356401,102.13979183620795
AAPL,2026-02-07 12:46:00,102.35216716831654,0.396831119472622,102.34632455202046,102.36516640330774,102.3393605865508
AAPL,2026-02-07 12:47:00,102.34935166907042,-0.5827681319274096,102.33915406463528,102.37254578168707,102.31542360672141
AAPL,2026-02-07 12:48:00,102.31444837803109,-0.5673558984645803,102.2841949732525,102.31954823056131,102.25687073405143
AAPL,2026-02-07 12:49:00,102.14731387847623,-0.19547079413447302,102.13398906609123,102.18483893327632,102.11888587141624
AAPL,2026-02-07 12:50:00,102.18360584340203,0.04968758859637878,102.2184925820458,102.2591133889878,102.17762664755637
AAPL,2026-02-07 12:51:00,102.20173303208698,0.2153166368081828,102.24716621323132,102.28366490099307,102.18258862163778
AAPL,2026-02-07 12:52:00,102.19391383648207,-0.9339905094950387,102.22734446720084,102.25299223517999,102.18526677550285
AAPL,2026-02-07 12:53:00,102.22786452800293,0.8636108340331958,102.22829623388708,102.25732085298726,102.2033094269031
AAPL,2026-02-07 12:54:00,102.08864562841862,-0.3198655807739414,102.09215891188872,102.09541173697757,102.04836640266022
AAPL,2026-02-07 12:55:00,102.11840154462926,0.5630994417961986,102.12650841842928,102.14197069923642,102.07095428434842
AAPL,2026-02-07 12:56:00,102.05926852101443,0.13243788116075844,102.02277018447097,102.0943965274349,101.98791302313053
AAPL,2026-02-07 12:57:00,102.08990288171421,0.2957627336773338,102.069021515492,102.1157579031531,102.02736092974483
AAPL,2026-02-07 12:58:00,102.20916423947791,0.004294787574234555,102.20563196358638,102.22696849218855,102.1874277771783
AAPL,2026-02-07 12:59:00,102.06509068618455,-0.056178869577375196,102.11178554282772,102.11408477139801,102.04235500258649
AAPL,2026-02-07 13:00:00,102.13727686155764,-0.44131372548106,102.1820535757288,102.18448503813482,102.0880337407152
AAPL,2026-02-07 13:01:00,102.05337652447878,-0.2323506957866477,102.05002504757019,102.08892871053969,102.04226322628311
AAPL,2026-02-07 13:02:00,101.94828561086875,0.19351423936990972,101.9737231456927,101.98203315886592,101.91427978889443
AAPL,2026-02-07 13:03:00,101.92253448985892,-0.5780162561694363,101.92356038535743,101.97185641125004,101.91872813797076
AAPL,2026-02-07 13:04:00,101.94380783687653,0.17673548880912088,101.9877256769947,102.00235341104188,101.92235344693107
AAPL,2026-02-07 13:05:00,101.89110565794756,-1.0,101.86697277038218,101.92435684012926,101.8386976734475
AAPL,2026-02-07 13:06:00,102.17403084976074,0.46710328215586155,102.1920563103644,102.19543103805516,102.1355976328867
AAPL,2026-02-07 13:07:00,102.10998823392167,0.3834027954918415,102.15915972510544,102.20194860948418,102.09078236076294
AAPL,2026-02-07 13:08:00,102.01375110783214,0.5209700704513641,102.01421875045352,102.05008375590931,101.98836059647014
AAPL,2026-02-07 13:09:00,102.14801721544856,-0.6064527928745781,102.16370529948009,102.17692988812661,102.10430709331447
AAPL,2026-02-07 13:10:00,102.19820248339806,-0.2598349172165624,102.21668777553253,102.25634572418012,102.18045786146601
AAPL,2026-02-07 13:11:00,102.32935838150665,-0.23207886985845333,102.34003727436755,102.37527014043559,102.30117036256931
AAPL,2026-02-07 13:12:00,102.11743668041208,-0.7714997258034288,102.11102767402107,102.14508111765198,102.08744365097911
AAPL,2026-02-07 13:13:00,102.1594398875234,0.8124659951533708,102.19662740019255,102.21408376951,102.12371971488547
AAPL,2026-02-07 13:14:00,102.13290374416084,0.16479127292847773,102.12157893452235,102.17385642673474,102.09561954703442
AAPL,2026-02-07 13:15:00,102.12487115265075,0.22325807664367592,102.12467882219995,102.15748223722505,102.0854138290115
AAPL,2026-02-07 13:16:00,102.19812922574015,0.13898367811624743,102.15784583663758,102.23439805121198,102.1119134589586
AAPL,2026-02-07 13:17:00,102.17218993143409,-0.6747159638606702,102.1259012846426,102.19421001330329,102.1014923128366
AAPL,2026-02-07 13:18:00,102.2856561648048,-0.34608522211256276,102.26200572464846,102.2860382906,102.23111816250594
AAPL,2026-02-07 13:19:00,102.34562034354029,0.09133042243273087,102.38768855694863,102.41937468997308,102.34059580365451
AAPL,2026-02-07 13:20:00,102.30897607540062,-0.02783135679695103,102.27567942489425,102.33801270403463,102.2353116550658
AAPL,2026-02-07 13:21:00,102.35421657772167,0.23642091363698287,102.36427472896784,102.38688686549196,102.346497580798
AAPL,2026-02-07 13:22:00,102.58700807723109,-0.23895704031190623,102.60740256777493,102.64091118049758,102.55669601253355
AAPL,2026-02-07 13:23:00,102.42264884153701,-0.08550009919219664,102.46416554313275,102.49400933209473,102.38899642626492
AAPL,2026-02-07 13:24:00,102.4196162468895,-0.26686993889488797,102.3899233263139,102.44068710887231,102.35708145439934
